LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;417;7;0,9494;1;;id51704color7.jpg;;U;PART;51704;;Y;32,00;;EUR;Duplo, Brick;;;PART;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 10 x 2 Arch;2.00;10.00;2.00;Joseph 10508-1;A;1;
;;1038;3;0,9942;1;;id53897px1color3.jpg;;U;PART;53897px1;;Y;8,00;;EUR;Duplo, Food;;;PART;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Duplo Bananas with Reddish Brown Clasp and Tips Pattern;3.00;3.00;0.00;Joseph 10508-1;A;1;
;;167;3;0,4906;1;;id58498c02color3.jpg;;U;PART;58498c02;;Y;5,30;;EUR;Duplo;;;PART;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Duplo Hose 11L with Same Color Stud Receptacle and Black Nozzle;0.00;0.00;0.00;Joseph 10508-1;A;1;
;;1121;42;0,4241;1;;id61649color42.jpg;;U;PART;61649;;Y;17,50;;EUR;Duplo, Building;;;PART;;Medium Blue;82ADD8;Solid;;;;;;;;;;;;;;PART;Duplo Door / Window Frame 2 x 4 x 3 Flat Front Surface, Completely Open Back;2.00;4.00;3.00;Joseph 10508-1;A;1;
;;441;85;0,9412;5;;id6377color85.jpg;;U;PART;6377;;Y;19,67;;EUR;Duplo, Train;;;PART;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Duplo, Train Track Straight (short);4.00;10.00;0.50;Joseph 10508-1;A;1;
;;441;85;0,4898;20;;id6378color85.jpg;;U;PART;6378;;Y;21,50;;EUR;Duplo, Train;;;PART;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Duplo, Train Track Curved (short);0.00;0.00;0.00;Joseph 10508-1;A;1;
;;417;5;0,2117;4;;id63871color5.jpg;;U;PART;63871;;Y;15,00;;EUR;Duplo, Brick;;;PART;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 3 x 2 x 2 Slope;3.00;2.00;2.00;Joseph 10508-1;A;1;
;;441;85;4,8249;2;;id6392color85.jpg;;U;PART;6392;;Y;95,00;;EUR;Duplo, Train;;;PART;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Duplo, Train Track Bridge End Section with Large Bottom Support;0.00;0.00;0.00;Joseph 10508-1;A;1;
;;441;85;3,4306;2;;id6393color85.jpg;;U;PART;6393;;Y;83,00;;EUR;Duplo, Train;;;PART;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Duplo, Train Track Bridge Middle Section, Half Arch;0.00;0.00;0.00;Joseph 10508-1;A;1;
;;440;3;0,1973;1;;id6474pb24color3.jpg;;U;PART;6474pb24;;Y;8,00;;EUR;Duplo, Brick, Decorated;;;PART;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 2 x 1 1/2 Slope 45 with Octan Logo, Gas Gauge, and '2.35' Pattern;2.00;2.00;1.50;Joseph 10508-1;A;1;
