LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;30;7;0,04;3;1;;;U;P;2479;;Y;1,38;;EUR;Propeller;;Blue;Part;Propeller 4 Blade 5 Diameter with Rounded Ends and Open Hub;casier bleue clair;B;5;0;0;0
;05/01/2022;30;9;0,05;4;1;;;U;P;2479;;Y;1,38;;EUR;Propeller;;Light Gray;Part;Propeller 4 Blade 5 Diameter with Rounded Ends and Open Hub;casier bleue clair;B;5;0;0;0
;05/01/2022;30;11;0,03;8;1;;;U;P;2479;;Y;1,38;;EUR;Propeller;;Black;Part;Propeller 4 Blade 5 Diameter with Rounded Ends and Open Hub;casier bleue clair;B;5;0;0;0
;05/01/2022;27;5;0,02;4;1;;;U;P;3462;;Y;1,06;;EUR;Plate, Modified;;Red;Part;Plate, Modified 2 x 3 with Helicopter Rotor Holder;casier bleue clair;B;5;0;0;0
;05/01/2022;27;11;0,08;3;1;;;U;P;3462;;Y;1,06;;EUR;Plate, Modified;;Black;Part;Plate, Modified 2 x 3 with Helicopter Rotor Holder;casier bleue clair;B;5;0;0;0
;05/01/2022;27;1;0,08;2;1;;;U;P;3481;;Y;1,12;;EUR;Plate, Modified;;White;Part;Plate, Modified 2 x 2 with Helicopter Tail Rotor Holder;casier bleue clair;B;5;0;0;0
;05/01/2022;27;5;0,06;3;1;;;U;P;3481;;Y;1,12;;EUR;Plate, Modified;;Red;Part;Plate, Modified 2 x 2 with Helicopter Tail Rotor Holder;casier bleue clair;B;5;0;0;0
;05/01/2022;27;7;0,13;1;1;;;U;P;3481;;Y;1,12;;EUR;Plate, Modified;;Blue;Part;Plate, Modified 2 x 2 with Helicopter Tail Rotor Holder;casier bleue clair;B;5;0;0;0
;05/01/2022;30;3;0,43;2;1;;;U;P;4617a;;Y;1,4;;EUR;Propeller;;Yellow;Part;Propeller 3 Blade 5.5 Diameter, Small Pin Hole;casier bleue clair;B;5;5,5;5,5;0
;05/01/2022;30;9;0,06;3;1;;;U;P;2421;;Y;0,41;;EUR;Propeller;;Light Gray;Part;Propeller 3 Blade Small;casier bleue clair;C;1;0;0;0
;05/01/2022;30;11;0,03;9;1;;;U;P;2421;;Y;0,41;;EUR;Propeller;;Black;Part;Propeller 3 Blade Small;casier bleue clair;C;1;0;0;0
;05/01/2022;30;3;0,03;1;1;;;U;P;3461;;Y;2;;EUR;Propeller;;Yellow;Part;Propeller 4 Blade 5 Diameter 5 x 5 with Center Hole for Rotor Holder;casier bleue clair;C;1;5;5;0,67
;05/01/2022;30;9;0,07;3;1;;;U;P;3461;;Y;2;;EUR;Propeller;;Light Gray;Part;Propeller 4 Blade 5 Diameter 5 x 5 with Center Hole for Rotor Holder;casier bleue clair;C;1;5;5;0,67
;05/01/2022;30;11;0,1;2;1;;;U;P;3461;;Y;2;;EUR;Propeller;;Black;Part;Propeller 4 Blade 5 Diameter 5 x 5 with Center Hole for Rotor Holder;casier bleue clair;C;1;5;5;0,67
;05/01/2022;30;3;0,07;2;1;;;U;P;4617;;Y;1,4;;EUR;Propeller;;Yellow;Part;Propeller 3 Blade 5.5 Diameter;casier bleue clair;C;1;0;0;0
;05/01/2022;30;11;0,04;2;1;;;U;P;4617;;Y;1,4;;EUR;Propeller;;Black;Part;Propeller 3 Blade 5.5 Diameter;casier bleue clair;C;1;0;0;0
;05/01/2022;30;85;0,07;1;1;;;U;P;4617;;Y;1,4;;EUR;Propeller;;Dark Bluish Gray;Part;Propeller 3 Blade 5.5 Diameter;casier bleue clair;C;1;0;0;0
