LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;131;5;0,18;3;1;;;U;P;4212b;;Y;5,4;;EUR;Vehicle, Base;;Red;Part;Vehicle, Base 4 x 10 x 2/3 with 2 x 2 Recessed Center with Smooth Underside, No Center Hole;indigo;A;2;4;10;0,67
;05/01/2022;131;11;0,15;3;1;;;U;P;4212b;;Y;5,4;;EUR;Vehicle, Base;;Black;Part;Vehicle, Base 4 x 10 x 2/3 with 2 x 2 Recessed Center with Smooth Underside, No Center Hole;indigo;A;2;4;10;0,67
;05/01/2022;116;9;0,57;2;1;;;U;P;4285a;;Y;1,9;;EUR;Dish;;Light Gray;Part;Dish 6 x 6 Inverted (Radar) Webbed - Type 1 (underside attachable at any position);indigo;A;2;6;6;0,67
;05/01/2022;116;86;1,55;1;1;;;U;P;44375a;;Y;2,56;;EUR;Dish;;Light Bluish Gray;Part;Dish 6 x 6 Inverted (Radar) - Hollow Studs;indigo;A;2;6;6;0,67
;05/01/2022;461;11;6,29;1;1;;;U;P;4444p04;;Y;5,9;;EUR;Panel, Decorated;;Black;Part;Panel 2 x 5 x 6 Wall with Window with Window Stones Light Gray Pattern;indigo;A;2;2;5;6
;05/01/2022;105;7;2,72;1;1;;;U;P;4476a;;Y;2,34;;EUR;Support;;Blue;Part;Support 2 x 4 x 5 Stanchion Inclined, 3mm Wide Posts;indigo;A;2;2;4;5
;05/01/2022;105;11;0,71;7;1;;;U;P;4476a;;Y;2,34;;EUR;Support;;Black;Part;Support 2 x 4 x 5 Stanchion Inclined, 3mm Wide Posts;indigo;A;2;2;4;5
;05/01/2022;105;1;0,13;9;1;;;U;P;4476b;;Y;2,22;;EUR;Support;;White;Part;Support 2 x 4 x 5 Stanchion Inclined, 5mm Wide Posts;indigo;A;2;2;4;5
;05/01/2022;105;3;0,21;2;1;;;U;P;4476b;;Y;2,22;;EUR;Support;;Yellow;Part;Support 2 x 4 x 5 Stanchion Inclined, 5mm Wide Posts;indigo;A;2;2;4;5
;05/01/2022;105;5;0,27;4;1;;;U;P;4476b;;Y;2,22;;EUR;Support;;Red;Part;Support 2 x 4 x 5 Stanchion Inclined, 5mm Wide Posts;indigo;A;2;2;4;5
;05/01/2022;105;11;0,28;7;1;;;U;P;4476b;;Y;2,22;;EUR;Support;;Black;Part;Support 2 x 4 x 5 Stanchion Inclined, 5mm Wide Posts;indigo;A;2;2;4;5
;05/01/2022;116;12;0,75;2;1;;;U;P;50990a;;Y;9,3;;EUR;Dish;;Trans-Clear;Part;Dish 10 x 10 Inverted (Radar) - Hollow Studs;indigo;A;2;10;10;1
