LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;115;14;0,28;4;1;;;U;P;2418b;;Y;6;;EUR;Windscreen;;Trans-Dark Blue;Part;Windscreen 6 x 6 Octagonal Canopy with Axle Hole;black box;A;1;6;6;2
;05/01/2022;5;85;0,28;4;1;;;U;P;2453a;;Y;2,13;;EUR;Brick;;Dark Bluish Gray;Part;Brick 1 x 1 x 5 - Blocked Open Stud or Hollow Stud;black box;A;1;1;1;5
;05/01/2022;5;86;0,17;3;1;;;U;P;2453a;;Y;2,13;;EUR;Brick;;Light Bluish Gray;Part;Brick 1 x 1 x 5 - Blocked Open Stud or Hollow Stud;black box;A;1;1;1;5
;05/01/2022;579;15;0,07;1;1;;;U;P;2483pb02;;Y;4,75;;EUR;Windscreen, Decorated;;Trans-Light Blue;Part;Windscreen 4 x 4 x 4 1/3 Helicopter with Yellow Number 82 Pattern (Sticker) - Set 8210;black box;A;1;4;4;4,33
;05/01/2022;461;12;0,59;1;1;;;U;P;2571pb01;;Y;6;;EUR;Panel, Decorated;;Trans-Clear;Part;Panel 3 x 4 x 6 Curved Top with White Lines Pattern (Sticker) - Sets 6376 / 10037;black box;A;1;3;4;6
;05/01/2022;461;12;0,98;2;1;;;U;P;2572pb01;;Y;13,84;;EUR;Panel, Decorated;;Trans-Clear;Part;Panel 6 x 6 x 9 Curved Top with 'Ristorante' and White Stripes Pattern (Sticker) - Sets 6376 / 10037;black box;A;1;6;6;9
;05/01/2022;113;1;1,35;1;1;;;U;P;2634c01;;Y;5,45;;EUR;Window;;White;Part;Window 2 x 8 x 2 Boat with Fixed Trans-Black Glass;black box;A;1;2;8;2
;05/01/2022;113;1;1,72;1;1;;;U;P;2634c02;;Y;5,52;;EUR;Window;;White;Part;Window 2 x 8 x 2 Boat with Fixed Trans-Light Blue Glass;black box;A;1;2;8;2
;05/01/2022;113;11;1,61;1;1;;;U;P;30185c01;;Y;11,8;;EUR;Window;;Black;Part;Window Bay 3 x 8 x 6 with Trans-Black Glass;black box;A;1;3;8;6
;05/01/2022;5;85;0,1;10;1;;;U;P;3245b;;Y;1,47;;EUR;Brick;;Dark Bluish Gray;Part;Brick 1 x 2 x 2 with Inside Axle Holder;black box;A;1;1;2;2
;05/01/2022;5;86;0,14;1;1;;;U;P;3245b;;Y;1,47;;EUR;Brick;;Light Bluish Gray;Part;Brick 1 x 2 x 2 with Inside Axle Holder;black box;A;1;1;2;2
;05/01/2022;579;13;0,14;1;1;;;U;P;4176pb21;;Y;3,6;;EUR;Windscreen, Decorated;;Trans-Black;Part;Windscreen 2 x 6 x 2 with Split Windshield Pattern (Sticker) - Set 7625;black box;A;1;2;6;2
;05/01/2022;115;15;0,68;2;1;;;U;P;6152a;;Y;3,35;;EUR;Windscreen;;Trans-Light Blue;Part;Windscreen 6 x 4 x 1 1/3 with Bottom Tabs and Hollow Studs;black box;A;1;6;4;1,33
;05/01/2022;579;14;0,2;1;1;;;U;P;6152apb05;;Y;3,58;;EUR;Windscreen, Decorated;;Trans-Dark Blue;Part;Windscreen 6 x 4 x 1 1/3 with Bottom Tabs and Hollow Studs with Alpha Team Logo Pattern (Sticker) - Set 6772;black box;A;1;6;4;1,33
;05/01/2022;128;85;0,31;16;1;;;U;P;88492c00;;Y;5,96;;EUR;Train, Track;;Dark Bluish Gray;Part;Train, Track Plastic (RC Trains) Flexible Segment;black box;A;1;8;4;1
