LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;22;5;0,00;9;;id4214color5.jpg;;U;P;4214;;Y;1,26;;EUR;Hinge;;;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Hinge Vehicle Roof Holder 1 x 4 x 2;1.00;4.00;2.00;Etagere Indigo;C;2;
;;22;7;0,00;1;;id4214color7.jpg;;U;P;4214;;Y;1,26;;EUR;Hinge;;;P;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Hinge Vehicle Roof Holder 1 x 4 x 2;1.00;4.00;2.00;Etagere Indigo;C;2;
;;7;1;0,00;9;;id4217color1.jpg;;U;P;4217;;Y;5,38;;EUR;Brick, Modified;;;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Brick, Modified 1 x 14 with Groove;1.00;14.00;1.00;Etagere Indigo;C;2;
;;7;5;0,00;12;;id4217color5.jpg;;U;P;4217;;Y;5,38;;EUR;Brick, Modified;;;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Brick, Modified 1 x 14 with Groove;1.00;14.00;1.00;Etagere Indigo;C;2;
;;10;1;0,00;2;;id4345color1.jpg;;U;P;4345;;Y;2,17;;EUR;Container;;;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Container, Box 2 x 2 x 2;2.00;2.00;2.00;Etagere Indigo;C;2;
;;10;11;0,00;7;;id4345color11.jpg;;U;P;4345;;Y;2,17;;EUR;Container;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Container, Box 2 x 2 x 2;2.00;2.00;2.00;Etagere Indigo;C;2;
;;10;16;0,00;1;;id4345color16.jpg;;U;P;4345;;Y;2,17;;EUR;Container;;;P;;Trans-Neon Green;C0F500;Transparent;;;;;;;;;;;;;;PART;Container, Box 2 x 2 x 2;2.00;2.00;2.00;Etagere Indigo;C;2;
;;10;3;0,00;1;;id4345color3.jpg;;U;P;4345;;Y;2,17;;EUR;Container;;;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Container, Box 2 x 2 x 2;2.00;2.00;2.00;Etagere Indigo;C;2;
;;10;5;0,00;9;;id4345color5.jpg;;U;P;4345;;Y;2,17;;EUR;Container;;;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Container, Box 2 x 2 x 2;2.00;2.00;2.00;Etagere Indigo;C;2;
;;10;7;0,00;2;;id4345color7.jpg;;U;P;4345;;Y;2,17;;EUR;Container;;;P;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Container, Box 2 x 2 x 2;2.00;2.00;2.00;Etagere Indigo;C;2;
;;10;86;0,00;6;;id4345color86.jpg;;U;P;4345;;Y;2,17;;EUR;Container;;;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Container, Box 2 x 2 x 2;2.00;2.00;2.00;Etagere Indigo;C;2;
;;10;9;0,00;5;;id4345color9.jpg;;U;P;4345;;Y;2,17;;EUR;Container;;;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Container, Box 2 x 2 x 2;2.00;2.00;2.00;Etagere Indigo;C;2;
;;4;11;0,00;7;;id4732color11.jpg;;U;P;4732;;Y;3,87;;EUR;Bracket;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Bracket 8 x 2 x 1 1/3;8.00;2.00;1.33;Etagere Indigo;C;2;
;;4;4;0,00;1;;id4732color4.jpg;;U;P;4732;;Y;3,87;;EUR;Bracket;;;P;;Orange;FF7E14;Solid;;;;;;;;;;;;;;PART;Bracket 8 x 2 x 1 1/3;8.00;2.00;1.33;Etagere Indigo;C;2;
;;4;5;0,00;3;;id4732color5.jpg;;U;P;4732;;Y;3,87;;EUR;Bracket;;;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Bracket 8 x 2 x 1 1/3;8.00;2.00;1.33;Etagere Indigo;C;2;
