LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;36;86;0,94;1;1;;;U;P;99009c01;;Y;3,63;;EUR;Technic;;Light Bluish Gray;Part;Technic Turntable Small Bottom with Black Technic, Turntable Small Top (99009 / 99010);Malette Noire;A;1;3,75;3,75;2,6
;05/01/2022;735;7;1,06;2;1;;;U;P;996bc01;;Y;1;;EUR;Electric, Wire & Connector;;Blue;Part;Electric, Connector, 1-Way Male Rounded with Cross-Cut Pin (Banana Plug);Malette Noire;A;1;0;0;0
;05/01/2022;504;3;0,78;1;1;;;U;P;bb0046;;Y;55;;EUR;Motor, Non-Electric;;Yellow;Part;Windup Motor 1980s;Malette Noire;A;1;0;0;0
;05/01/2022;735;7;1,22;1;1;;;U;P;bb0236bc01;;Y;0;;EUR;Electric, Wire & Connector;;Blue;Part;Electric, Connector, 2-Way Male Rounded Narrow Type 2 with Cross-Cut Pins;Malette Noire;A;1;0;0;0
;05/01/2022;112;11;2,78;1;1;;;U;P;x99;;Y;3,48;;EUR;Hook;;Black;Part;Hook Metal 1 x 4 x 1;Malette Noire;A;1;0;0;0
;05/01/2022;136;3;0,51;1;1;;;U;P;3647;;Y;0,16;;EUR;Technic, Gear;;Yellow;Part;Technic, Gear 8 Tooth;Malette Noire;A;1;0;0;0
;05/01/2022;136;7;0,39;2;1;;;U;P;3647;;Y;0,16;;EUR;Technic, Gear;;Blue;Part;Technic, Gear 8 Tooth;Malette Noire;A;1;0;0;0
;05/01/2022;136;9;0,11;20;1;;;U;P;3647;;Y;0,16;;EUR;Technic, Gear;;Light Gray;Part;Technic, Gear 8 Tooth;Malette Noire;A;1;0;0;0
;05/01/2022;136;11;0,47;1;1;;;U;P;3647;;Y;0,16;;EUR;Technic, Gear;;Black;Part;Technic, Gear 8 Tooth;Malette Noire;A;1;0;0;0
;05/01/2022;136;27;0,21;1;1;;;U;P;3647;;Y;0,16;;EUR;Technic, Gear;;Rust;Part;Technic, Gear 8 Tooth;Malette Noire;A;1;0;0;0
;05/01/2022;136;85;0,12;10;1;;;U;P;3647;;Y;0,16;;EUR;Technic, Gear;;Dark Bluish Gray;Part;Technic, Gear 8 Tooth;Malette Noire;A;1;0;0;0
;05/01/2022;136;86;0,17;4;1;;;U;P;3647;;Y;0,16;;EUR;Technic, Gear;;Light Bluish Gray;Part;Technic, Gear 8 Tooth;Malette Noire;A;1;0;0;0
;05/01/2022;136;89;0,18;1;1;;;U;P;3647;;Y;0,16;;EUR;Technic, Gear;;Dark Purple;Part;Technic, Gear 8 Tooth;Malette Noire;A;1;0;0;0
